State,Date,Death,Dates
North Carolina,11/26/21,0,2021-11-26
North Dakota,11/26/21,0,2021-11-26
Northern Mariana Islands,11/26/21,0,2021-11-26
Ohio,11/26/21,63,2021-11-26
Oklahoma,11/26/21,0,2021-11-26
Oregon,11/26/21,0,2021-11-26
Pennsylvania,11/26/21,0,2021-11-26
Puerto Rico,11/26/21,0,2021-11-26
Rhode Island,11/26/21,0,2021-11-26
South Carolina,11/26/21,36,2021-11-26
South Dakota,11/26/21,0,2021-11-26
Tennessee,11/26/21,0,2021-11-26
Texas,11/26/21,0,2021-11-26
Utah,11/26/21,17,2021-11-26
Vermont,11/26/21,0,2021-11-26
Virgin Islands,11/26/21,0,2021-11-26
Virginia,11/26/21,19,2021-11-26
Washington,11/26/21,0,2021-11-26
West Virginia,11/26/21,0,2021-11-26
Wisconsin,11/26/21,4,2021-11-26
Wyoming,11/26/21,0,2021-11-26
Alabama,11/27/21,0,2021-11-27
Alaska,11/27/21,0,2021-11-27
American Samoa,11/27/21,0,2021-11-27
Arizona,11/27/21,47,2021-11-27
Arkansas,11/27/21,1,2021-11-27
California,11/27/21,23,2021-11-27
Colorado,11/27/21,0,2021-11-27
Connecticut,11/27/21,0,2021-11-27
Delaware,11/27/21,0,2021-11-27
Diamond Princess,11/27/21,0,2021-11-27
District of Columbia,11/27/21,0,2021-11-27
Florida,11/27/21,0,2021-11-27
Georgia,11/27/21,0,2021-11-27
Grand Princess,11/27/21,0,2021-11-27
Guam,11/27/21,0,2021-11-27
Hawaii,11/27/21,0,2021-11-27
Idaho,11/27/21,8,2021-11-27
Illinois,11/27/21,0,2021-11-27
Indiana,11/27/21,0,2021-11-27
Iowa,11/27/21,0,2021-11-27
Kansas,11/27/21,0,2021-11-27
Kentucky,11/27/21,0,2021-11-27
Louisiana,11/27/21,0,2021-11-27
Maine,11/27/21,0,2021-11-27
Maryland,11/27/21,30,2021-11-27
Massachusetts,11/27/21,0,2021-11-27
Michigan,11/27/21,0,2021-11-27
Minnesota,11/27/21,0,2021-11-27
Mississippi,11/27/21,0,2021-11-27
Missouri,11/27/21,3,2021-11-27
Montana,11/27/21,0,2021-11-27
Nebraska,11/27/21,0,2021-11-27
Nevada,11/27/21,0,2021-11-27
New Hampshire,11/27/21,0,2021-11-27
New Jersey,11/27/21,9,2021-11-27
New Mexico,11/27/21,0,2021-11-27
New York,11/27/21,58,2021-11-27
North Carolina,11/27/21,0,2021-11-27
North Dakota,11/27/21,2,2021-11-27
Northern Mariana Islands,11/27/21,0,2021-11-27
Ohio,11/27/21,80,2021-11-27
Oklahoma,11/27/21,0,2021-11-27
Oregon,11/27/21,0,2021-11-27
Pennsylvania,11/27/21,4,2021-11-27
Puerto Rico,11/27/21,2,2021-11-27
Rhode Island,11/27/21,0,2021-11-27
South Carolina,11/27/21,0,2021-11-27
South Dakota,11/27/21,0,2021-11-27
Tennessee,11/27/21,0,2021-11-27
Texas,11/27/21,0,2021-11-27
Utah,11/27/21,0,2021-11-27
Vermont,11/27/21,0,2021-11-27
Virgin Islands,11/27/21,0,2021-11-27
Virginia,11/27/21,0,2021-11-27
Washington,11/27/21,0,2021-11-27
West Virginia,11/27/21,0,2021-11-27
Wisconsin,11/27/21,0,2021-11-27
Wyoming,11/27/21,0,2021-11-27
Alabama,11/28/21,0,2021-11-28
Alaska,11/28/21,0,2021-11-28
American Samoa,11/28/21,0,2021-11-28
Arizona,11/28/21,5,2021-11-28
Arkansas,11/28/21,0,2021-11-28
California,11/28/21,7,2021-11-28
Colorado,11/28/21,0,2021-11-28
Connecticut,11/28/21,0,2021-11-28
Delaware,11/28/21,0,2021-11-28
Diamond Princess,11/28/21,0,2021-11-28
District of Columbia,11/28/21,0,2021-11-28
Florida,11/28/21,0,2021-11-28
Georgia,11/28/21,0,2021-11-28
Grand Princess,11/28/21,0,2021-11-28
Guam,11/28/21,0,2021-11-28
Hawaii,11/28/21,3,2021-11-28
Idaho,11/28/21,0,2021-11-28
Illinois,11/28/21,0,2021-11-28
Indiana,11/28/21,0,2021-11-28
Iowa,11/28/21,0,2021-11-28
Kansas,11/28/21,0,2021-11-28
Kentucky,11/28/21,0,2021-11-28
Louisiana,11/28/21,0,2021-11-28
Maine,11/28/21,0,2021-11-28
Maryland,11/28/21,8,2021-11-28
Massachusetts,11/28/21,0,2021-11-28
Michigan,11/28/21,0,2021-11-28
Minnesota,11/28/21,0,2021-11-28
Mississippi,11/28/21,0,2021-11-28
Missouri,11/28/21,1,2021-11-28
Montana,11/28/21,0,2021-11-28
Nebraska,11/28/21,14,2021-11-28
Nevada,11/28/21,0,2021-11-28
New Hampshire,11/28/21,0,2021-11-28
New Jersey,11/28/21,4,2021-11-28
New Mexico,11/28/21,0,2021-11-28
New York,11/28/21,27,2021-11-28
North Carolina,11/28/21,0,2021-11-28
North Dakota,11/28/21,1,2021-11-28
Northern Mariana Islands,11/28/21,0,2021-11-28
Ohio,11/28/21,76,2021-11-28
Oklahoma,11/28/21,0,2021-11-28
Oregon,11/28/21,0,2021-11-28
Pennsylvania,11/28/21,32,2021-11-28
Puerto Rico,11/28/21,1,2021-11-28
Rhode Island,11/28/21,0,2021-11-28
South Carolina,11/28/21,0,2021-11-28
South Dakota,11/28/21,0,2021-11-28
Tennessee,11/28/21,0,2021-11-28
Texas,11/28/21,0,2021-11-28
Utah,11/28/21,0,2021-11-28
Vermont,11/28/21,0,2021-11-28
Virgin Islands,11/28/21,0,2021-11-28
Virginia,11/28/21,0,2021-11-28
Washington,11/28/21,0,2021-11-28
West Virginia,11/28/21,0,2021-11-28
Wisconsin,11/28/21,0,2021-11-28
Wyoming,11/28/21,0,2021-11-28
Alabama,11/29/21,1,2021-11-29
Alaska,11/29/21,1,2021-11-29
American Samoa,11/29/21,0,2021-11-29
Arizona,11/29/21,1,2021-11-29
Arkansas,11/29/21,2,2021-11-29
California,11/29/21,208,2021-11-29
Colorado,11/29/21,51,2021-11-29
Connecticut,11/29/21,1,2021-11-29
Delaware,11/29/21,0,2021-11-29
Diamond Princess,11/29/21,0,2021-11-29
District of Columbia,11/29/21,0,2021-11-29
Florida,11/29/21,391,2021-11-29
Georgia,11/29/21,113,2021-11-29
Grand Princess,11/29/21,0,2021-11-29
Guam,11/29/21,0,2021-11-29
Hawaii,11/29/21,0,2021-11-29
Idaho,11/29/21,22,2021-11-29
Illinois,11/29/21,78,2021-11-29
Indiana,11/29/21,52,2021-11-29
Iowa,11/29/21,0,2021-11-29
Kansas,11/29/21,13,2021-11-29
Kentucky,11/29/21,118,2021-11-29
Louisiana,11/29/21,17,2021-11-29
Maine,11/29/21,4,2021-11-29
Maryland,11/29/21,4,2021-11-29
Massachusetts,11/29/21,22,2021-11-29
Michigan,11/29/21,155,2021-11-29
Minnesota,11/29/21,44,2021-11-29
Mississippi,11/29/21,2,2021-11-29
Missouri,11/29/21,8,2021-11-29
Montana,11/29/21,7,2021-11-29
Nebraska,11/29/21,0,2021-11-29
Nevada,11/29/21,13,2021-11-29
New Hampshire,11/29/21,11,2021-11-29
New Jersey,11/29/21,9,2021-11-29
New Mexico,11/29/21,45,2021-11-29
New York,11/29/21,49,2021-11-29
North Carolina,11/29/21,38,2021-11-29
North Dakota,11/29/21,0,2021-11-29
Northern Mariana Islands,11/29/21,0,2021-11-29
Ohio,11/29/21,40,2021-11-29
Oklahoma,11/29/21,56,2021-11-29
Oregon,11/29/21,26,2021-11-29
Pennsylvania,11/29/21,25,2021-11-29
Puerto Rico,11/29/21,0,2021-11-29
Rhode Island,11/29/21,12,2021-11-29
South Carolina,11/29/21,20,2021-11-29
South Dakota,11/29/21,8,2021-11-29
Tennessee,11/29/21,33,2021-11-29
Texas,11/29/21,149,2021-11-29
Utah,11/29/21,21,2021-11-29
Vermont,11/29/21,4,2021-11-29
Virgin Islands,11/29/21,1,2021-11-29
Virginia,11/29/21,49,2021-11-29
Washington,11/29/21,49,2021-11-29
West Virginia,11/29/21,20,2021-11-29
Wisconsin,11/29/21,11,2021-11-29
Wyoming,11/29/21,0,2021-11-29
Alabama,11/30/21,3,2021-11-30
Alaska,11/30/21,2,2021-11-30
American Samoa,11/30/21,0,2021-11-30
Arizona,11/30/21,77,2021-11-30
Arkansas,11/30/21,12,2021-11-30
California,11/30/21,106,2021-11-30
Colorado,11/30/21,42,2021-11-30
Connecticut,11/30/21,41,2021-11-30
Delaware,11/30/21,5,2021-11-30
Diamond Princess,11/30/21,0,2021-11-30
District of Columbia,11/30/21,0,2021-11-30
Florida,11/30/21,10,2021-11-30
Georgia,11/30/21,39,2021-11-30
Grand Princess,11/30/21,0,2021-11-30
Guam,11/30/21,0,2021-11-30
Hawaii,11/30/21,0,2021-11-30
Idaho,11/30/21,8,2021-11-30
Illinois,11/30/21,23,2021-11-30
Indiana,11/30/21,119,2021-11-30
Iowa,11/30/21,0,2021-11-30
Kansas,11/30/21,0,2021-11-30
Kentucky,11/30/21,30,2021-11-30
Louisiana,11/30/21,7,2021-11-30
Maine,11/30/21,17,2021-11-30
Maryland,11/30/21,16,2021-11-30
Massachusetts,11/30/21,31,2021-11-30
Michigan,11/30/21,0,2021-11-30
Minnesota,11/30/21,0,2021-11-30
Mississippi,11/30/21,21,2021-11-30
Missouri,11/30/21,53,2021-11-30
Montana,11/30/21,33,2021-11-30
Nebraska,11/30/21,9,2021-11-30
Nevada,11/30/21,32,2021-11-30
New Hampshire,11/30/21,22,2021-11-30
New Jersey,11/30/21,42,2021-11-30
New Mexico,11/30/21,12,2021-11-30
New York,11/30/21,57,2021-11-30
North Carolina,11/30/21,26,2021-11-30
North Dakota,11/30/21,15,2021-11-30
Northern Mariana Islands,11/30/21,0,2021-11-30
Ohio,11/30/21,62,2021-11-30
Oklahoma,11/30/21,10,2021-11-30
Oregon,11/30/21,19,2021-11-30
Pennsylvania,11/30/21,113,2021-11-30
Puerto Rico,11/30/21,1,2021-11-30
Rhode Island,11/30/21,5,2021-11-30
South Carolina,11/30/21,1,2021-11-30
South Dakota,11/30/21,6,2021-11-30
Tennessee,11/30/21,41,2021-11-30
Texas,11/30/21,74,2021-11-30
Utah,11/30/21,20,2021-11-30
Vermont,11/30/21,0,2021-11-30
Virgin Islands,11/30/21,1,2021-11-30
Virginia,11/30/21,26,2021-11-30
Washington,11/30/21,46,2021-11-30
West Virginia,11/30/21,31,2021-11-30
Wisconsin,11/30/21,50,2021-11-30
Wyoming,11/30/21,81,2021-11-30
Alabama,12/1/21,24,2021-12-01
Alaska,12/1/21,1,2021-12-01
American Samoa,12/1/21,0,2021-12-01
Arizona,12/1/21,43,2021-12-01
Arkansas,12/1/21,20,2021-12-01
California,12/1/21,88,2021-12-01
Colorado,12/1/21,83,2021-12-01
Connecticut,12/1/21,4,2021-12-01
Delaware,12/1/21,1,2021-12-01
Diamond Princess,12/1/21,0,2021-12-01
District of Columbia,12/1/21,0,2021-12-01
Florida,12/1/21,0,2021-12-01
Georgia,12/1/21,61,2021-12-01
Grand Princess,12/1/21,0,2021-12-01
Guam,12/1/21,3,2021-12-01
Hawaii,12/1/21,8,2021-12-01
Idaho,12/1/21,20,2021-12-01
Illinois,12/1/21,45,2021-12-01
Indiana,12/1/21,64,2021-12-01
Iowa,12/1/21,91,2021-12-01
Kansas,12/1/21,20,2021-12-01
Kentucky,12/1/21,44,2021-12-01
Louisiana,12/1/21,7,2021-12-01
Maine,12/1/21,3,2021-12-01
Maryland,12/1/21,14,2021-12-01
Massachusetts,12/1/21,26,2021-12-01
Michigan,12/1/21,399,2021-12-01
Minnesota,12/1/21,100,2021-12-01
Mississippi,12/1/21,2,2021-12-01
Missouri,12/1/21,12,2021-12-01
Montana,12/1/21,51,2021-12-01
Nebraska,12/1/21,3,2021-12-01
Nevada,12/1/21,15,2021-12-01
New Hampshire,12/1/21,9,2021-12-01
New Jersey,12/1/21,19,2021-12-01
New Mexico,12/1/21,12,2021-12-01
New York,12/1/21,59,2021-12-01
North Carolina,12/1/21,36,2021-12-01
North Dakota,12/1/21,6,2021-12-01
Northern Mariana Islands,12/1/21,0,2021-12-01
Ohio,12/1/21,41,2021-12-01
Oklahoma,12/1/21,36,2021-12-01
Oregon,12/1/21,25,2021-12-01
Pennsylvania,12/1/21,100,2021-12-01
Puerto Rico,12/1/21,0,2021-12-01
Rhode Island,12/1/21,3,2021-12-01
South Carolina,12/1/21,23,2021-12-01
South Dakota,12/1/21,15,2021-12-01
Tennessee,12/1/21,155,2021-12-01
Texas,12/1/21,100,2021-12-01
Utah,12/1/21,17,2021-12-01
Vermont,12/1/21,3,2021-12-01
Virgin Islands,12/1/21,0,2021-12-01
Virginia,12/1/21,20,2021-12-01
Washington,12/1/21,0,2021-12-01
West Virginia,12/1/21,27,2021-12-01
Wisconsin,12/1/21,43,2021-12-01
Wyoming,12/1/21,0,2021-12-01
Alabama,12/2/21,14,2021-12-02
Alaska,12/2/21,2,2021-12-02
American Samoa,12/2/21,0,2021-12-02
Arizona,12/2/21,33,2021-12-02
Arkansas,12/2/21,6,2021-12-02
California,12/2/21,108,2021-12-02
Colorado,12/2/21,60,2021-12-02
Connecticut,12/2/21,0,2021-12-02
Delaware,12/2/21,3,2021-12-02
Diamond Princess,12/2/21,0,2021-12-02
District of Columbia,12/2/21,1,2021-12-02
Florida,12/2/21,82,2021-12-02
Georgia,12/2/21,39,2021-12-02
Grand Princess,12/2/21,0,2021-12-02
Guam,12/2/21,0,2021-12-02
Hawaii,12/2/21,1,2021-12-02
Idaho,12/2/21,0,2021-12-02
Illinois,12/2/21,40,2021-12-02
Indiana,12/2/21,31,2021-12-02
Iowa,12/2/21,0,2021-12-02
Kansas,12/2/21,0,2021-12-02
Kentucky,12/2/21,39,2021-12-02
Louisiana,12/2/21,6,2021-12-02
Maine,12/2/21,3,2021-12-02
Maryland,12/2/21,9,2021-12-02
Massachusetts,12/2/21,32,2021-12-02
Michigan,12/2/21,0,2021-12-02
Minnesota,12/2/21,72,2021-12-02
Mississippi,12/2/21,3,2021-12-02
Missouri,12/2/21,2441,2021-12-02
Montana,12/2/21,17,2021-12-02
Nebraska,12/2/21,10,2021-12-02
Nevada,12/2/21,18,2021-12-02
New Hampshire,12/2/21,7,2021-12-02
New Jersey,12/2/21,11,2021-12-02
New Mexico,12/2/21,14,2021-12-02
New York,12/2/21,50,2021-12-02
North Carolina,12/2/21,31,2021-12-02
North Dakota,12/2/21,9,2021-12-02
Northern Mariana Islands,12/2/21,0,2021-12-02
Ohio,12/2/21,57,2021-12-02
Oklahoma,12/2/21,0,2021-12-02
Oregon,12/2/21,42,2021-12-02
Pennsylvania,12/2/21,128,2021-12-02
Puerto Rico,12/2/21,1,2021-12-02
Rhode Island,12/2/21,4,2021-12-02
South Carolina,12/2/21,36,2021-12-02
South Dakota,12/2/21,6,2021-12-02
Tennessee,12/2/21,100,2021-12-02
Texas,12/2/21,105,2021-12-02
Utah,12/2/21,0,2021-12-02
Vermont,12/2/21,1,2021-12-02
Virgin Islands,12/2/21,0,2021-12-02
Virginia,12/2/21,11,2021-12-02
Washington,12/2/21,77,2021-12-02
West Virginia,12/2/21,50,2021-12-02
Wisconsin,12/2/21,47,2021-12-02
Wyoming,12/2/21,0,2021-12-02
Alabama,12/3/21,15,2021-12-03
Alaska,12/3/21,0,2021-12-03
American Samoa,12/3/21,0,2021-12-03
Arizona,12/3/21,14,2021-12-03
Arkansas,12/3/21,6,2021-12-03
California,12/3/21,112,2021-12-03
Colorado,12/3/21,8,2021-12-03
Connecticut,12/3/21,16,2021-12-03
Delaware,12/3/21,12,2021-12-03
Diamond Princess,12/3/21,0,2021-12-03
District of Columbia,12/3/21,0,2021-12-03
Florida,12/3/21,71,2021-12-03
Georgia,12/3/21,45,2021-12-03
Grand Princess,12/3/21,0,2021-12-03
Guam,12/3/21,0,2021-12-03
Hawaii,12/3/21,1,2021-12-03
Idaho,12/3/21,20,2021-12-03
Illinois,12/3/21,36,2021-12-03
Indiana,12/3/21,60,2021-12-03
Iowa,12/3/21,0,2021-12-03
Kansas,12/3/21,0,2021-12-03
Kentucky,12/3/21,65,2021-12-03
Louisiana,12/3/21,12,2021-12-03
Maine,12/3/21,2,2021-12-03
Maryland,12/3/21,11,2021-12-03
Massachusetts,12/3/21,27,2021-12-03
Michigan,12/3/21,310,2021-12-03
Minnesota,12/3/21,62,2021-12-03
Mississippi,12/3/21,6,2021-12-03
Missouri,12/3/21,10,2021-12-03
Montana,12/3/21,0,2021-12-03
Nebraska,12/3/21,12,2021-12-03
Nevada,12/3/21,20,2021-12-03
New Hampshire,12/3/21,7,2021-12-03
New Jersey,12/3/21,14,2021-12-03
New Mexico,12/3/21,14,2021-12-03
New York,12/3/21,52,2021-12-03
North Carolina,12/3/21,18,2021-12-03
North Dakota,12/3/21,5,2021-12-03
Northern Mariana Islands,12/3/21,0,2021-12-03
Ohio,12/3/21,54,2021-12-03
Oklahoma,12/3/21,50,2021-12-03
Oregon,12/3/21,15,2021-12-03
Pennsylvania,12/3/21,97,2021-12-03
Puerto Rico,12/3/21,1,2021-12-03
Rhode Island,12/3/21,2,2021-12-03
South Carolina,12/3/21,3,2021-12-03
South Dakota,12/3/21,2,2021-12-03
Tennessee,12/3/21,102,2021-12-03
Texas,12/3/21,74,2021-12-03
Utah,12/3/21,19,2021-12-03
Vermont,12/3/21,2,2021-12-03
Virgin Islands,12/3/21,0,2021-12-03
Virginia,12/3/21,12,2021-12-03
Washington,12/3/21,33,2021-12-03
West Virginia,12/3/21,17,2021-12-03
Wisconsin,12/3/21,39,2021-12-03
Wyoming,12/3/21,0,2021-12-03
Alabama,12/4/21,13,2021-12-04
Alaska,12/4/21,0,2021-12-04
American Samoa,12/4/21,0,2021-12-04
Arizona,12/4/21,164,2021-12-04
Arkansas,12/4/21,22,2021-12-04
California,12/4/21,19,2021-12-04
Colorado,12/4/21,0,2021-12-04
Connecticut,12/4/21,0,2021-12-04
Delaware,12/4/21,0,2021-12-04
Diamond Princess,12/4/21,0,2021-12-04
District of Columbia,12/4/21,0,2021-12-04
Florida,12/4/21,0,2021-12-04
Georgia,12/4/21,0,2021-12-04
Grand Princess,12/4/21,0,2021-12-04
Guam,12/4/21,0,2021-12-04
Hawaii,12/4/21,4,2021-12-04
Idaho,12/4/21,1,2021-12-04
Illinois,12/4/21,0,2021-12-04
Indiana,12/4/21,0,2021-12-04
Iowa,12/4/21,0,2021-12-04
Kansas,12/4/21,25,2021-12-04
Kentucky,12/4/21,0,2021-12-04
Louisiana,12/4/21,0,2021-12-04
Maine,12/4/21,4,2021-12-04
Maryland,12/4/21,15,2021-12-04
Massachusetts,12/4/21,0,2021-12-04
Michigan,12/4/21,0,2021-12-04
Minnesota,12/4/21,0,2021-12-04
Mississippi,12/4/21,0,2021-12-04
Missouri,12/4/21,14,2021-12-04
Montana,12/4/21,0,2021-12-04
Nebraska,12/4/21,0,2021-12-04
Nevada,12/4/21,0,2021-12-04
New Hampshire,12/4/21,0,2021-12-04
New Jersey,12/4/21,18,2021-12-04
New Mexico,12/4/21,0,2021-12-04
New York,12/4/21,30,2021-12-04
North Carolina,12/4/21,0,2021-12-04
North Dakota,12/4/21,3,2021-12-04
Northern Mariana Islands,12/4/21,2,2021-12-04
Ohio,12/4/21,56,2021-12-04
Oklahoma,12/4/21,0,2021-12-04
Oregon,12/4/21,0,2021-12-04
Pennsylvania,12/4/21,113,2021-12-04
Puerto Rico,12/4/21,0,2021-12-04
Rhode Island,12/4/21,0,2021-12-04
South Carolina,12/4/21,0,2021-12-04
South Dakota,12/4/21,0,2021-12-04
Tennessee,12/4/21,0,2021-12-04
Texas,12/4/21,62,2021-12-04
Utah,12/4/21,0,2021-12-04
Vermont,12/4/21,0,2021-12-04
Virgin Islands,12/4/21,0,2021-12-04
Virginia,12/4/21,0,2021-12-04
Washington,12/4/21,0,2021-12-04
West Virginia,12/4/21,0,2021-12-04
Wisconsin,12/4/21,0,2021-12-04
Wyoming,12/4/21,0,2021-12-04
Alabama,12/5/21,0,2021-12-05
Alaska,12/5/21,0,2021-12-05
American Samoa,12/5/21,0,2021-12-05
Arizona,12/5/21,28,2021-12-05
Arkansas,12/5/21,18,2021-12-05
California,12/5/21,2,2021-12-05
Colorado,12/5/21,0,2021-12-05
Connecticut,12/5/21,0,2021-12-05
Delaware,12/5/21,0,2021-12-05
Diamond Princess,12/5/21,0,2021-12-05
District of Columbia,12/5/21,0,2021-12-05
Florida,12/5/21,0,2021-12-05
Georgia,12/5/21,0,2021-12-05
Grand Princess,12/5/21,0,2021-12-05
Guam,12/5/21,0,2021-12-05
Hawaii,12/5/21,1,2021-12-05
Idaho,12/5/21,0,2021-12-05
Illinois,12/5/21,0,2021-12-05
Indiana,12/5/21,0,2021-12-05
Iowa,12/5/21,0,2021-12-05
Kansas,12/5/21,0,2021-12-05
Kentucky,12/5/21,0,2021-12-05
Louisiana,12/5/21,0,2021-12-05
Maine,12/5/21,0,2021-12-05
Maryland,12/5/21,0,2021-12-05
Massachusetts,12/5/21,0,2021-12-05
Michigan,12/5/21,0,2021-12-05
Minnesota,12/5/21,0,2021-12-05
Mississippi,12/5/21,0,2021-12-05
Missouri,12/5/21,1,2021-12-05
Montana,12/5/21,0,2021-12-05
Nebraska,12/5/21,0,2021-12-05
Nevada,12/5/21,0,2021-12-05
New Hampshire,12/5/21,0,2021-12-05
New Jersey,12/5/21,5,2021-12-05
New Mexico,12/5/21,0,2021-12-05
New York,12/5/21,32,2021-12-05
North Carolina,12/5/21,0,2021-12-05
North Dakota,12/5/21,0,2021-12-05
Northern Mariana Islands,12/5/21,0,2021-12-05
Ohio,12/5/21,44,2021-12-05
Oklahoma,12/5/21,0,2021-12-05
Oregon,12/5/21,0,2021-12-05
Pennsylvania,12/5/21,43,2021-12-05
Puerto Rico,12/5/21,1,2021-12-05
Rhode Island,12/5/21,0,2021-12-05
South Carolina,12/5/21,0,2021-12-05
South Dakota,12/5/21,0,2021-12-05
Tennessee,12/5/21,0,2021-12-05
Texas,12/5/21,29,2021-12-05
Utah,12/5/21,0,2021-12-05
Vermont,12/5/21,1,2021-12-05
Virgin Islands,12/5/21,0,2021-12-05
Virginia,12/5/21,0,2021-12-05
Washington,12/5/21,0,2021-12-05
West Virginia,12/5/21,0,2021-12-05
Wisconsin,12/5/21,0,2021-12-05
Wyoming,12/5/21,0,2021-12-05
Alabama,12/6/21,0,2021-12-06
Alaska,12/6/21,0,2021-12-06
American Samoa,12/6/21,0,2021-12-06
Arizona,12/6/21,0,2021-12-06
Arkansas,12/6/21,13,2021-12-06
California,12/6/21,109,2021-12-06
Colorado,12/6/21,36,2021-12-06
Connecticut,12/6/21,0,2021-12-06
Delaware,12/6/21,0,2021-12-06
Diamond Princess,12/6/21,0,2021-12-06
District of Columbia,12/6/21,0,2021-12-06
Florida,12/6/21,88,2021-12-06
Georgia,12/6/21,36,2021-12-06
Grand Princess,12/6/21,0,2021-12-06
Guam,12/6/21,1,2021-12-06
Hawaii,12/6/21,0,2021-12-06
Idaho,12/6/21,7,2021-12-06
Illinois,12/6/21,85,2021-12-06
Indiana,12/6/21,24,2021-12-06
Iowa,12/6/21,0,2021-12-06
Kansas,12/6/21,13,2021-12-06
Kentucky,12/6/21,198,2021-12-06
Louisiana,12/6/21,11,2021-12-06
Maine,12/6/21,0,2021-12-06
Maryland,12/6/21,0,2021-12-06
Massachusetts,12/6/21,27,2021-12-06
Michigan,12/6/21,131,2021-12-06
Minnesota,12/6/21,38,2021-12-06
Mississippi,12/6/21,3,2021-12-06
Missouri,12/6/21,2,2021-12-06
Montana,12/6/21,29,2021-12-06
Nebraska,12/6/21,0,2021-12-06
Nevada,12/6/21,40,2021-12-06
New Hampshire,12/6/21,6,2021-12-06
New Jersey,12/6/21,8,2021-12-06
New Mexico,12/6/21,12,2021-12-06
New York,12/6/21,59,2021-12-06
North Carolina,12/6/21,35,2021-12-06
North Dakota,12/6/21,1,2021-12-06
Northern Mariana Islands,12/6/21,0,2021-12-06
Ohio,12/6/21,38,2021-12-06
Oklahoma,12/6/21,28,2021-12-06
Oregon,12/6/21,25,2021-12-06
Pennsylvania,12/6/21,60,2021-12-06
Puerto Rico,12/6/21,0,2021-12-06
Rhode Island,12/6/21,7,2021-12-06
South Carolina,12/6/21,42,2021-12-06
South Dakota,12/6/21,14,2021-12-06
Tennessee,12/6/21,87,2021-12-06
Texas,12/6/21,19,2021-12-06
Utah,12/6/21,31,2021-12-06
Vermont,12/6/21,0,2021-12-06
Virgin Islands,12/6/21,0,2021-12-06
Virginia,12/6/21,18,2021-12-06
Washington,12/6/21,23,2021-12-06
West Virginia,12/6/21,28,2021-12-06
Wisconsin,12/6/21,0,2021-12-06
Wyoming,12/6/21,0,2021-12-06
Alabama,12/7/21,14,2021-12-07
Alaska,12/7/21,0,2021-12-07
American Samoa,12/7/21,0,2021-12-07
Arizona,12/7/21,172,2021-12-07
Arkansas,12/7/21,24,2021-12-07
California,12/7/21,42,2021-12-07
Colorado,12/7/21,85,2021-12-07
Connecticut,12/7/21,20,2021-12-07
Delaware,12/7/21,9,2021-12-07
Diamond Princess,12/7/21,0,2021-12-07
District of Columbia,12/7/21,0,2021-12-07
Florida,12/7/21,0,2021-12-07
Georgia,12/7/21,33,2021-12-07
Grand Princess,12/7/21,0,2021-12-07
Guam,12/7/21,0,2021-12-07
Hawaii,12/7/21,0,2021-12-07
Idaho,12/7/21,18,2021-12-07
Illinois,12/7/21,78,2021-12-07
Indiana,12/7/21,93,2021-12-07
Iowa,12/7/21,0,2021-12-07
Kansas,12/7/21,0,2021-12-07
Kentucky,12/7/21,59,2021-12-07
Louisiana,12/7/21,7,2021-12-07
Maine,12/7/21,12,2021-12-07
Maryland,12/7/21,0,2021-12-07
Massachusetts,12/7/21,51,2021-12-07
Michigan,12/7/21,0,2021-12-07
Minnesota,12/7/21,45,2021-12-07
Mississippi,12/7/21,7,2021-12-07
Missouri,12/7/21,80,2021-12-07
Montana,12/7/21,9,2021-12-07
Nebraska,12/7/21,22,2021-12-07
Nevada,12/7/21,16,2021-12-07
New Hampshire,12/7/21,24,2021-12-07
New Jersey,12/7/21,29,2021-12-07
New Mexico,12/7/21,11,2021-12-07
New York,12/7/21,64,2021-12-07
North Carolina,12/7/21,20,2021-12-07
North Dakota,12/7/21,13,2021-12-07
Northern Mariana Islands,12/7/21,0,2021-12-07
Ohio,12/7/21,31,2021-12-07
Oklahoma,12/7/21,1,2021-12-07
Oregon,12/7/21,31,2021-12-07
Pennsylvania,12/7/21,145,2021-12-07
Puerto Rico,12/7/21,1,2021-12-07
Rhode Island,12/7/21,1,2021-12-07
South Carolina,12/7/21,4,2021-12-07
South Dakota,12/7/21,4,2021-12-07
Tennessee,12/7/21,165,2021-12-07
Texas,12/7/21,61,2021-12-07
Utah,12/7/21,11,2021-12-07
Vermont,12/7/21,2,2021-12-07
Virgin Islands,12/7/21,0,2021-12-07
Virginia,12/7/21,27,2021-12-07
Washington,12/7/21,24,2021-12-07
West Virginia,12/7/21,31,2021-12-07
Wisconsin,12/7/21,0,2021-12-07
Wyoming,12/7/21,44,2021-12-07
Alabama,12/8/21,4,2021-12-08
Alaska,12/8/21,3,2021-12-08
American Samoa,12/8/21,0,2021-12-08
Arizona,12/8/21,18,2021-12-08
Arkansas,12/8/21,20,2021-12-08
California,12/8/21,127,2021-12-08
Colorado,12/8/21,30,2021-12-08
Connecticut,12/8/21,1,2021-12-08
Delaware,12/8/21,3,2021-12-08
Diamond Princess,12/8/21,0,2021-12-08
District of Columbia,12/8/21,0,2021-12-08
Florida,12/8/21,0,2021-12-08
Georgia,12/8/21,31,2021-12-08
Grand Princess,12/8/21,0,2021-12-08
Guam,12/8/21,0,2021-12-08
Hawaii,12/8/21,6,2021-12-08
Idaho,12/8/21,6,2021-12-08
